,fpr,tpr,thresholds
0,0.0,0.0,1.961656639485048
1,0.0012970168612191958,0.0,0.961656639485048
2,0.0025940337224383916,0.0,0.9582151222486743
3,0.0025940337224383916,0.02631578947368421,0.9535638448751841
4,0.016861219195849545,0.02631578947368421,0.8482603818932822
5,0.016861219195849545,0.07894736842105263,0.8473949864749657
6,0.020752269779507133,0.07894736842105263,0.842557409640533
7,0.020752269779507133,0.10526315789473684,0.8422225822595351
8,0.02464332036316472,0.10526315789473684,0.8350251551845587
9,0.02464332036316472,0.13157894736842105,0.8338918762647035
10,0.027237354085603113,0.13157894736842105,0.831031946723433
11,0.027237354085603113,0.15789473684210525,0.8298348439536041
12,0.03501945525291829,0.15789473684210525,0.8155856319347151
13,0.03501945525291829,0.18421052631578946,0.8148036896537431
14,0.03761348897535668,0.18421052631578946,0.8117787606885538
15,0.03761348897535668,0.21052631578947367,0.8084120137582842
16,0.041504539559014265,0.21052631578947367,0.8034419611154563
17,0.041504539559014265,0.23684210526315788,0.8029009514112094
18,0.04928664072632944,0.23684210526315788,0.7939985382532704
19,0.04928664072632944,0.2631578947368421,0.7912388269491849
20,0.055771725032425425,0.2631578947368421,0.7813020856328399
21,0.055771725032425425,0.2894736842105263,0.7803585281488433
22,0.0648508430609598,0.2894736842105263,0.7666142931572837
23,0.0648508430609598,0.3157894736842105,0.7626391476938457
24,0.07392996108949416,0.3157894736842105,0.7476714952918275
25,0.07392996108949416,0.34210526315789475,0.7462453773134381
26,0.07652399481193256,0.34210526315789475,0.7242000032918596
27,0.07652399481193256,0.3684210526315789,0.7196445794316988
28,0.07911802853437094,0.3684210526315789,0.7132228529238032
29,0.07911802853437094,0.39473684210526316,0.7126391728146281
30,0.09208819714656291,0.39473684210526316,0.6924849842845887
31,0.09208819714656291,0.42105263157894735,0.6863566145197669
32,0.10376134889753567,0.42105263157894735,0.671481839346625
33,0.10376134889753567,0.4473684210526316,0.6711841024285584
34,0.14656290531776914,0.4473684210526316,0.6326152897587061
35,0.14656290531776914,0.47368421052631576,0.6289864564391134
36,0.1543450064850843,0.47368421052631576,0.6243811983805385
37,0.1543450064850843,0.5,0.6235036345953338
38,0.1867704280155642,0.5,0.599754483076734
39,0.1867704280155642,0.5526315789473685,0.5932553560109574
40,0.191958495460441,0.5526315789473685,0.5897033707178155
41,0.191958495460441,0.5789473684210527,0.5887293282489084
42,0.1932555123216602,0.5789473684210527,0.5848283700330749
43,0.1932555123216602,0.6052631578947368,0.5828694783321953
44,0.19455252918287938,0.6052631578947368,0.5817074590347331
45,0.19455252918287938,0.631578947368421,0.5808336415998556
46,0.2204928664072633,0.631578947368421,0.5440182486087131
47,0.2204928664072633,0.6578947368421053,0.5424018942591847
48,0.22697795071335927,0.6578947368421053,0.5373714337412586
49,0.22697795071335927,0.6842105263157895,0.5368396399279045
50,0.23476005188067445,0.6842105263157895,0.5283381608183104
51,0.23476005188067445,0.7105263157894737,0.5261345848748555
52,0.23994811932555124,0.7105263157894737,0.5247284345288178
53,0.23994811932555124,0.7631578947368421,0.5244075951757646
54,0.24773022049286642,0.7631578947368421,0.5131890766493288
55,0.24773022049286642,0.7894736842105263,0.5127041468185007
56,0.251621271076524,0.7894736842105263,0.5026927485722554
57,0.251621271076524,0.8157894736842105,0.500655503777486
58,0.2607003891050584,0.8157894736842105,0.4904484925620455
59,0.2607003891050584,0.8421052631578947,0.4887045766378772
60,0.29442282749675747,0.8421052631578947,0.4564650358962417
61,0.29442282749675747,0.868421052631579,0.4562262283746725
62,0.32944228274967574,0.868421052631579,0.41279051824450863
63,0.32944228274967574,0.8947368421052632,0.412308821420301
64,0.39948119325551235,0.8947368421052632,0.35571929528200036
65,0.39948119325551235,0.9210526315789473,0.353145129782914
66,0.40207522697795073,0.9210526315789473,0.35249835688743064
67,0.40207522697795073,0.9473684210526315,0.3524769232975974
68,0.5356679636835279,0.9473684210526315,0.22427498025424195
69,0.5356679636835279,0.9736842105263158,0.22318926144496798
70,0.5849546044098574,0.9736842105263158,0.17860512381757804
71,0.5849546044098574,1.0,0.17713308326724508
72,1.0,1.0,0.001146096808571566
