,fpr,tpr,thresholds
0,0.0,0.0,1.9965049986307872
1,0.0012970168612191958,0.0,0.9965049986307872
2,0.0012970168612191958,0.02631578947368421,0.9895223327378478
3,0.010376134889753566,0.02631578947368421,0.9663812650534369
4,0.010376134889753566,0.05263157894736842,0.9601553789905088
5,0.011673151750972763,0.05263157894736842,0.9554176425075662
6,0.011673151750972763,0.07894736842105263,0.9552250330562156
7,0.01297016861219196,0.07894736842105263,0.9550715112322459
8,0.01297016861219196,0.10526315789473684,0.9544336888205563
9,0.016861219195849545,0.10526315789473684,0.9478389244761606
10,0.016861219195849545,0.13157894736842105,0.9448571393490958
11,0.023346303501945526,0.13157894736842105,0.9192248143570478
12,0.023346303501945526,0.15789473684210525,0.9156335316454274
13,0.027237354085603113,0.15789473684210525,0.9115010709291643
14,0.027237354085603113,0.18421052631578946,0.9038953833107225
15,0.0311284046692607,0.18421052631578946,0.8812179767306088
16,0.0311284046692607,0.21052631578947367,0.8795877783327095
17,0.03631647211413749,0.21052631578947367,0.848919138842
18,0.03631647211413749,0.23684210526315788,0.8461493856540239
19,0.040207522697795074,0.23684210526315788,0.8374629414088134
20,0.040207522697795074,0.2631578947368421,0.8276782113240102
21,0.042801556420233464,0.2631578947368421,0.8241114571235276
22,0.042801556420233464,0.3157894736842105,0.8063288413561264
23,0.055771725032425425,0.3157894736842105,0.6568090825248118
24,0.055771725032425425,0.3684210526315789,0.6480977272083728
25,0.058365758754863814,0.3684210526315789,0.6281531569766095
26,0.058365758754863814,0.39473684210526316,0.6111264695055989
27,0.07133592736705577,0.39473684210526316,0.5567034197596874
28,0.07133592736705577,0.42105263157894735,0.5480148252821723
29,0.07392996108949416,0.42105263157894735,0.4958452357912327
30,0.07392996108949416,0.4473684210526316,0.4872074296452704
31,0.07782101167315175,0.4473684210526316,0.478601460414006
32,0.07782101167315175,0.5,0.4693371250866725
33,0.08300907911802853,0.5,0.4383990160487856
34,0.08300907911802853,0.5789473684210527,0.400759619690691
35,0.09208819714656291,0.5789473684210527,0.35280230322744965
36,0.09208819714656291,0.6052631578947368,0.33629763955026365
37,0.1309987029831388,0.6052631578947368,0.20770406955098852
38,0.1309987029831388,0.631578947368421,0.20616007113532422
39,0.14915693904020752,0.631578947368421,0.14184121433259506
40,0.14915693904020752,0.6578947368421053,0.14080625657363244
41,0.1556420233463035,0.6578947368421053,0.13466123214421755
42,0.1556420233463035,0.6842105263157895,0.13425626892194895
43,0.16601815823605706,0.6842105263157895,0.10785171716490767
44,0.16601815823605706,0.7105263157894737,0.09874400759442081
45,0.2140077821011673,0.7105263157894737,0.04646247471876314
46,0.2140077821011673,0.7368421052631579,0.04392271647606909
47,0.21530479896238652,0.7368421052631579,0.04343619436118647
48,0.21530479896238652,0.7631578947368421,0.042872509519508537
49,0.2243839169909209,0.7631578947368421,0.04020743702608873
50,0.2243839169909209,0.7894736842105263,0.039493799258377635
51,0.25551232166018156,0.7894736842105263,0.025664514416622184
52,0.25551232166018156,0.8157894736842105,0.025158858593196103
53,0.2710765239948119,0.8157894736842105,0.018054957023824814
54,0.2710765239948119,0.8421052631578947,0.018001893798992735
55,0.3398184176394293,0.8421052631578947,0.004612251267836628
56,0.3398184176394293,0.868421052631579,0.0045560205988238785
57,0.35797665369649806,0.868421052631579,0.0033863147391637264
58,0.35797665369649806,0.8947368421052632,0.0032682804431485575
59,0.4889753566796368,0.8947368421052632,0.00029687903241797407
60,0.4889753566796368,0.9210526315789473,0.0002946083140779559
61,0.503242542153048,0.9210526315789473,0.0002558371989155596
62,0.503242542153048,0.9473684210526315,0.0002458640375103334
63,0.6108949416342413,0.9473684210526315,1.5303862740215222e-05
64,0.6108949416342413,0.9736842105263158,1.5236361699942073e-05
65,0.6316472114137484,0.9736842105263158,5.740193993749772e-06
66,0.6316472114137484,1.0,5.6898736972689865e-06
67,1.0,1.0,5.873716299362864e-20
