,fpr,tpr,thresholds
0,0.0,0.0,2.0
1,0.002288329519450801,0.02247191011235955,1.0
2,0.003432494279176201,0.02247191011235955,0.9999999999999574
3,0.003432494279176201,0.033707865168539325,0.999999999999929
4,0.004576659038901602,0.033707865168539325,0.9999999999999005
5,0.004576659038901602,0.0449438202247191,0.9999999999992752
6,0.006864988558352402,0.0449438202247191,0.9999999999980957
7,0.009153318077803204,0.0449438202247191,0.999999999992994
8,0.009153318077803204,0.07865168539325842,0.9999999999741433
9,0.010297482837528604,0.0898876404494382,0.9999999998072155
10,0.011441647597254004,0.0898876404494382,0.9999999997178151
11,0.011441647597254004,0.10112359550561797,0.9999999996711182
12,0.012585812356979404,0.10112359550561797,0.9999999996497024
13,0.012585812356979404,0.12359550561797752,0.9999999986932551
14,0.017162471395881007,0.12359550561797752,0.9999999759937953
15,0.017162471395881007,0.1348314606741573,0.999999927740066
16,0.018306636155606407,0.1348314606741573,0.9999999043944899
17,0.018306636155606407,0.14606741573033707,0.9999998899124297
18,0.020594965675057208,0.14606741573033707,0.9999998862357551
19,0.021739130434782608,0.15730337078651685,0.9999998687273803
20,0.021739130434782608,0.16853932584269662,0.9999997430299007
21,0.02288329519450801,0.16853932584269662,0.9999995019330573
22,0.02288329519450801,0.1797752808988764,0.9999993819254689
23,0.02517162471395881,0.1797752808988764,0.9999990765009558
24,0.028604118993135013,0.1797752808988764,0.9999979703118661
25,0.030892448512585814,0.1797752808988764,0.999996609184287
26,0.030892448512585814,0.19101123595505617,0.9999929577608798
27,0.03318077803203661,0.19101123595505617,0.9999924585948896
28,0.03318077803203661,0.20224719101123595,0.9999878895402474
29,0.03546910755148741,0.20224719101123595,0.9999327483466514
30,0.03546910755148741,0.21348314606741572,0.9997752870077045
31,0.038901601830663615,0.21348314606741572,0.998541301598504
32,0.038901601830663615,0.2247191011235955,0.9979231196649267
33,0.04004576659038902,0.2247191011235955,0.9974408826168137
34,0.04004576659038902,0.24719101123595505,0.9963016334706464
35,0.041189931350114416,0.24719101123595505,0.9959825812398925
36,0.041189931350114416,0.25842696629213485,0.9921977942653023
37,0.04233409610983982,0.25842696629213485,0.9877879684384694
38,0.04462242562929062,0.25842696629213485,0.9843821924975162
39,0.04691075514874142,0.2696629213483146,0.9842366960170711
40,0.04691075514874142,0.2808988764044944,0.9766364881440002
41,0.05034324942791762,0.2808988764044944,0.9738234651337105
42,0.05034324942791762,0.3258426966292135,0.9558482457466506
43,0.05148741418764302,0.3258426966292135,0.9476800649824028
44,0.05148741418764302,0.33707865168539325,0.9459152206075131
45,0.05263157894736842,0.33707865168539325,0.9452215419112998
46,0.05263157894736842,0.3595505617977528,0.9369667926788737
47,0.05377574370709382,0.3595505617977528,0.9211057038704596
48,0.05377574370709382,0.38202247191011235,0.9079231888641822
49,0.05491990846681922,0.38202247191011235,0.9045207534935782
50,0.05491990846681922,0.39325842696629215,0.9043750329603347
51,0.057208237986270026,0.39325842696629215,0.8703515879732671
52,0.057208237986270026,0.4157303370786517,0.8548809035554729
53,0.06064073226544622,0.4157303370786517,0.7924046734764487
54,0.06292906178489703,0.4157303370786517,0.7738913091711315
55,0.06407322654462243,0.4157303370786517,0.7550574661878172
56,0.06407322654462243,0.42696629213483145,0.7538582469535023
57,0.06521739130434782,0.42696629213483145,0.7530113308807245
58,0.06521739130434782,0.43820224719101125,0.7520197169700987
59,0.06864988558352403,0.43820224719101125,0.6922116092304499
60,0.06864988558352403,0.449438202247191,0.6440462538440618
61,0.07437070938215103,0.449438202247191,0.4651652690862284
62,0.07437070938215103,0.4606741573033708,0.4625630226759579
63,0.07665903890160183,0.4606741573033708,0.42682707304768297
64,0.07894736842105263,0.4606741573033708,0.3858611944990716
